,diasourceid,ssobjectid,midpointtai,mag,filter,topocentricx,topocentricy
118888,-1676438063814102890,-5959552227141677742,60042.21461789633,21.8602,y,-1.6935759505236576,-0.1486814379536827
110517,-1541804778070074769,-5861056998930550389,60042.02600807138,19.861687,z,-1.2096322783403004,1.2643921612503997
171382,-5604907363816438180,-5793577083502948616,60042.014391863064,21.345837,z,-0.5730058974759192,1.2684565073364846
103835,-9017448497852828728,-3763251420844580427,60042.220126895205,20.292759,y,-1.9024943854188794,0.07691441124066824
21507,4631268328663539494,-3817824438818731065,60042.23911924015,17.613455,y,-1.5849878270560402,-0.15717802738858783
110880,-8854314790390980907,8177215185935505427,60042.24996314224,19.03242,y,-1.450003469585451,-0.08628811987902077
6002,5609118612880187980,7927461353656969389,60042.22505887784,19.295097,y,-1.6768543771137392,-0.35801395796964747
217685,-1748455890026112930,6136199511365176948,60042.13770995654,21.705444,i,-1.338069950646054,0.1390316280600843
33697,685402837799060870,-1046640737631341730,60042.06725294004,18.865938,i,-1.5898934234066835,0.6192949489773714
212116,7851921093305264056,-83614270515918577,60042.13539330409,20.452055,i,-1.2560265985509382,0.15975123974392483
95450,-834240359220901676,826064204212981122,60042.19553658428,21.113132,y,-1.9049541512965338,-0.5458705467684709
91383,-906443587267085622,-7495641638516183787,60042.25845531678,20.358253,y,-1.2227449035785731,-0.17347352702104255
21497,1648749929635490284,9063472143953875672,60042.24001353374,20.889397,y,-1.7614295152084254,-0.32771178679834306
44662,8165635982045224193,-7908833241465276311,60041.994302770465,20.632568,r,-1.0499934795919832,1.468539101494851
124777,-449926565529941596,-389841751006641120,60042.192856211725,20.593477,y,-1.8364028620404218,-0.31761391321790655
24359,-3036626902920847071,1214218726568084467,60042.13673845406,20.164055,i,-1.5706589862988214,0.37872621785996646
6346,-2072017885530274482,-7882607149027027945,60042.00902693083,21.310196,i,-0.9960116718759618,0.8420319195882586
39082,2714448702997143392,-841888457488752184,60042.27239877877,20.173666,y,-1.622942913296975,-0.4006151471401092
112819,-7406908072315672447,2867610586940217474,60042.27106240241,21.33322,y,-1.6819069974095275,-0.3675940100130038
16376,-5942840360584930682,8740847437820485944,60042.14578855489,20.807125,z,-1.1333550426018693,0.38997378199211663
205375,-8237513059520052167,8983190721053406325,60042.14086558167,21.706766,i,-1.0549583249101118,0.5498816963781622
128471,1915995184431618001,-2921829694681128177,60042.14086558167,22.373913,i,-1.4195328047772384,0.7153274568147351
121740,8863514762179418162,2646840287091283574,60042.09626313665,21.45578,z,-1.247972928454012,0.9094954846424202
243721,-3466800275347285361,3659370690412778250,60042.072856408384,22.8712,i,-1.2088849631464733,0.8016276264952931
236499,-7094016359893840077,1370226085550614377,60042.19643296327,21.80555,y,-1.3000619559657136,-0.25007239996226305
162304,-5676391974499046928,-1783291279695085047,60042.065423603686,21.718353,i,-1.6260361683400013,0.6278359030938188
100378,9179222150724135523,8324002288792500717,60042.155269796844,20.39484,z,-1.169569051490552,0.28266653020917554
138525,-7506760991099820019,-1904181202837662219,60042.09536390777,22.23231,z,-1.488316041650669,1.0078350704767225
38080,8348339581128333500,-3049029148101481697,60042.12821690763,18.497324,i,-1.6833281861837468,0.8071580355778327
39339,7031230495693643035,-1510356425552262528,60042.226402788416,20.790396,y,-1.6024390223291272,-0.24511653514434306
107296,-6876072052652842472,-8760444741229583236,60042.26704528393,20.063715,y,-1.6916514432781624,-0.0655797685882983
14403,-92448819340982200,-8983046672931363639,60042.01036104086,19.870071,i,-0.8637641906723073,0.938985574034424
6152,2675951192342838437,-8586597281035866583,60042.23194325197,18.626326,y,-1.771615811060828,-0.040499702461657516
163003,-5911180326160092842,5187305753621507415,60042.240462001966,21.54,y,-1.4036075813416187,-0.3364963226840638
229960,2672449742165799355,-8415225676270642163,60042.100298238554,21.436468,z,-0.9637112800455326,0.35470386028707845
64698,1151220870038975042,1198628533438536212,60042.18201975697,20.281446,y,-1.9384484350245135,0.3265139757512752
235914,1449311264642299917,3463944945922469003,60042.134052939,22.888678,i,-1.676695327510764,0.359475966227592
113588,1817116936485513659,-283349907018193247,60042.13000747307,19.348215,i,-1.8430498164056803,0.5523381123831838
68775,7587803746953128035,-3943843540933171996,60042.02788240174,21.896927,z,-1.3693420975281054,1.3147319962175277
240187,3720320374489542202,-4161825578587787841,60042.240462001966,21.617651,y,-1.0923416767931278,-0.2386059103724643
232569,2750323580794007565,9062224873323401436,60042.22057484022,22.025898,y,-1.1267078989879848,-0.0036880386140298246
179056,-9212334608631258312,8972869158580688808,60042.16310715886,20.566982,z,-1.2566983540939956,0.21610029630308794
205757,5794196594458033392,5695807816753963365,60042.19151555616,22.02389,y,-1.8385709265953698,-0.034680257730921996
245104,-4156551831084085104,-8331430516841503378,60042.06587262227,22.748476,i,-1.1588472693839136,0.43432845783357754
226670,-1872944909109646183,6304986781277143432,60042.16266098121,22.427895,z,-1.1277665430264892,0.17053196174292395
196859,2263982955326754500,-4703139598768260681,60042.11696727367,21.516933,y,-1.1303355797664727,0.38550542947572847
228807,4838012018470397635,5156714863971257113,60042.14399738112,21.451406,z,-1.104743494099577,0.5574563749648471
116697,-6110733331849213555,-2553242639073503312,60042.24225716688,20.897457,y,-1.8546991734173326,-0.368762732405706
148437,-5976582026937559045,7279362305938306186,60042.20654226075,20.162647,y,-1.3058212796250834,-0.02063823867248966
207840,6764276873701152134,2826699610087153447,60042.24315285339,21.561914,y,-1.4016388398863757,-0.17508373521559456
40693,67751977221384529,7173726168483146638,60042.23418721439,21.671421,y,-1.922020142366526,-0.09218569354245355
102076,-7527445521031729244,3722767235444513626,60042.14086558167,22.676336,i,-1.6765460394178915,0.8393962312967058
234288,7632789967015817450,5907490042577098592,60042.154822460696,22.521969,z,-1.359404265561072,0.3411756867126475
183213,-3494717701657632770,3822301746016914615,60042.2377739086,21.394197,y,-1.3278505196143424,-0.09142966422103692
49593,2603724351243193497,765000796563429925,60042.27239877877,19.089792,y,-1.5249105570490797,-0.31591954839319575
119516,4452019174494688591,-7014255408665847217,60042.15207256504,21.22608,z,-1.6157558985807887,0.34921711943246575
90115,6920148911568624890,-292607910028863872,60042.156630108984,20.234756,z,-1.5945849876203575,0.6890551671549454
221801,-3624685358348603060,1931684159088674554,60042.157081479665,21.907635,z,-1.1991872254180957,0.5630533823062869
135519,-6856220598565280678,-3793242517669879542,60042.27195167514,20.483768,y,-1.392214256128261,-0.35774129087968376
107327,4113640166440777804,8478596985034677562,60042.219221377796,20.562962,y,-1.5936707184126455,-0.050148306794119545
30009,-215747243545710320,8798347819971801637,60042.24180349734,19.556715,y,-1.3773755025135621,-0.1479069251119751
125199,-357496302956364807,-8872442416072810852,60042.10438159774,21.824913,z,-1.1722223400698883,0.3822767492304806
188110,370344867384771768,-6047951947910014780,60042.270618214745,21.552982,y,-1.0986725331623126,-0.2685313215636253
167759,8126278288667745340,-6551340073915706141,60042.005461498746,22.525896,i,-0.7335620837260186,1.1468262379520981
172391,-7922401425867066677,-5793219896379419911,60042.197776666544,21.903032,y,-1.746490398018798,-0.34589880565703657
97814,-1132420715744874219,-8718915524991377071,60042.085617764526,20.184969,z,-1.4672220157977023,0.5791013711689923
126197,-4092247414890694456,12023178743342260,60042.1453371629,20.876818,z,-1.3587413234728827,0.5921248898072645
226209,-7210413005997843857,-3471309228690396880,60042.11786133293,21.833185,y,-1.6788524774297469,0.3826168502419686
48338,3319433985585376638,6695370725324199515,60042.10300872626,21.081913,z,-1.3743858163372618,0.5916415707935017
176529,-7824227500592471613,-6937194960436200944,60042.27418799613,21.72113,y,-1.5200431460446333,-0.2998027730618003
128336,-6012644923194031577,-6598551113147844882,60042.13951308411,23.060095,i,-1.3106802016622296,0.3815270874453664
104994,-6918197430644989410,-4482049273062336836,60042.25130557602,19.715279,y,-1.9142744453786382,-0.12006880679271188
48097,5325199346171864357,-9047677951267844928,60042.22821044444,21.981884,y,-1.9179959396906625,-0.20947814867583187
127166,5591560739952349166,-5525563123889639630,60042.15296652403,21.672548,z,-1.4860662449527784,0.41912210227601127
15635,-4721382368607921179,3928309415899719252,60042.27195167514,16.812332,y,-1.7302006923642923,-0.4548891623672819
233223,4643185710610925165,-523784124754782074,60042.11741277716,21.761497,y,-1.0797011600285227,0.30134092932620504
32747,6544623473997421560,-2799343075191581271,60042.24315285339,20.231144,y,-1.8444113855654312,-0.20967183406843332
233461,-2072783717479427060,-256878678522844993,60042.024222464264,21.917784,z,-0.8974646764066716,0.7829943222064482
159958,-2322745154443135355,4095083247530666854,60042.13905530764,22.753382,i,-1.7708515905115123,0.4287012949719644
6794,3855799629009939883,-9027178265985159016,60042.24996314224,18.954037,y,-1.0917144158031968,-0.06410215132897563
64410,-4022511564737819005,-5917206277655575311,60042.16944620057,21.158508,z,-1.5521477114077298,0.6657701072052865
23644,-8642822123962659902,9215574414310322906,60042.16310715886,19.149952,z,-1.237959437694174,0.22330148526475496
35300,-2125245321370482601,768098619261146272,60042.197776666544,16.089619,y,-1.479174077608914,-0.2667483213170394
68853,3208367432845828489,-2158355713956418607,60041.99965110765,20.27072,i,-0.5905381372396437,1.6632198629266792
40175,-8322916288475028760,-4452305111581512748,60042.221023524246,20.410233,y,-1.295969206577079,0.01849967087559536
62863,-6159502017297990294,3027678392915680614,60042.26480910851,20.8978,y,-1.9584678412892793,-0.16222813409478498
209232,-1754377552654799467,749979479561205905,60042.04668397574,21.736341,y,-1.5185011680737204,1.0108857531304447
45165,-2826862511536325548,8665521170635038973,60042.15073127316,20.49905,z,-1.0993027187637512,0.2572569073389384
1559,2571215328740968989,8677637292561816381,60042.234634978566,20.19484,y,-1.274121899807882,-0.11349907783465504
78970,6698579283187724675,-6819655711944140182,60042.16355396856,21.027983,z,-1.8543557646891977,0.4244559247418888
45914,-6420530399874780069,4329197762265612933,60042.254884249545,20.779045,y,-1.873426045545438,-0.38857147514049745
72172,5859847015337980688,-1735813523150108242,60042.19643296327,21.438343,y,-1.4854324221251516,-0.3418685217888851
62233,1478348076327409023,-6911670549757365603,60042.16266098121,20.834663,z,-0.9876469975181258,0.13393663506659947
156460,-5940586732300972078,7100769408374049327,60042.13770995654,22.988293,i,-1.8328096186690632,0.28223293638028335
53184,7481046318783925902,-6365247132344366062,60042.14086558167,20.19368,i,-1.2226545829556577,0.620336504321347
99428,-6922346561760670707,6213123552354026089,60042.005015868315,22.58574,i,-0.7851859716233388,1.3725590024552807
17881,4811998075181614644,2508089560789871739,60042.25398818305,21.815443,y,-1.9066549295304467,-0.2989649226603252
20032,7296994582181269118,-6872167891730972458,60042.010805774,20.423637,i,-1.0552704005379454,1.3454967424055757
115913,7116946981305567238,8920239958842072285,60042.254884249545,20.044882,y,-1.0832996966994575,-0.2447784983165279
85616,3634430606757418903,-8427764757755234982,60042.22550772144,20.390959,y,-1.8082478737186083,-0.3986518258335377
42929,2464378912408742124,-6994076452727824980,60042.25220132783,19.120186,y,-1.682706928091654,-0.08133597931046341
30057,3696161160736448542,5776739099521622104,60042.13905530764,19.870964,i,-1.2241366245160374,0.29836212527704453
214844,-4641633447986501190,6134879724486628623,60042.10438159774,22.542694,z,-1.155395925065157,0.3405067039054935
6334,1634198021858775034,-4575521938073672560,60042.006350549134,20.76976,i,-0.9996185151476368,1.2112342706337837
91389,8497409137730129319,-1809099860441948519,60042.079613283044,21.4453,z,-1.2355827742874137,0.969690588678987
226324,-3887614385306406113,2933113924511322588,60042.14355244488,22.510288,z,-1.6160359625300202,0.9179482196956009
47108,5776724511706328361,-5619812181534375759,60042.11293350839,20.816896,y,-1.120630428705678,0.7094263615095535
208086,-8836104212587349876,-4065237157113427208,60042.13726126032,22.289896,i,-1.4842848276184888,0.10215628435210876
70779,335177876975630197,-1871350949424961709,60042.15162242801,20.603903,z,-1.6590578939809089,0.1816002132020162
87951,2804997358521949805,2372105908295137433,60042.153477195556,21.10596,z,-1.6203042937920342,0.11955288581216897
184586,-8010103176208830401,6129811813140973562,60042.2286584035,20.772675,y,-1.199848334362968,-0.1931234413194607
18732,-7995148640464870049,-6222107544586521701,60042.20654226075,19.381641,y,-1.8856411431965991,-0.06359014650341739
119625,7850869578356865294,317267755750200727,60042.19687987953,20.912207,y,-1.7467298566553109,-0.3146387133263104
25001,-1232073189869098112,-3083664032801806372,60042.15296652403,21.093729,z,-1.7347907382588013,0.4167283766203858
164470,-2606285555953175931,8789909725802384400,60042.238220648425,21.085405,y,-1.5332702509304768,-0.20420918652224226
130414,5958110143694485815,8617918187364805986,60042.25890225056,21.111858,y,-1.873191517661682,-0.17606655141959995
208573,5059908562501976818,7668791715539754278,60042.08373975431,21.471272,z,-1.1948108313024444,0.45549819747571435
103886,-485883068616439457,6738454276408979420,60042.14399738112,20.926796,z,-1.6161213567414292,0.8522216774059671
3121,-45079055866907666,-4472613627463213957,60042.20061269341,21.691605,y,-1.7168530810024727,-0.24228787683633962
75877,3255534234724007504,5580303036190144042,60042.26212688922,20.311953,y,-1.8298346003626604,0.05088121594105834
210053,-823116582999160609,8982089248959124264,60042.10345580206,21.737173,z,-1.3680625584781623,0.6291746432792259
149178,-432823120622083090,-1155894393428278794,60042.27560420168,20.183138,y,-1.6154844348457498,-0.11293877700481007
223930,758943938749346192,-6080738510681201940,60042.272845158994,21.885187,y,-1.4869115722819035,-0.24736950868295163
238972,947193779821336094,3918215010217471693,60042.15207256504,22.668533,z,-1.9151025266344164,0.3538258836845895
146130,-1692697773234828167,-5139563859382823810,60042.26346572061,21.110254,y,-1.1878131294645142,-0.10123404271959403
8968,-773807683321045679,-4258810252233587766,60042.197776666544,19.9655,y,-1.8793087373594004,-0.42135255641427005
157805,7969519952984220142,2150056402827080332,60042.11203870688,22.007618,y,-1.372170685335832,1.0234632009554405
98473,-8369320749653658633,7913571643042080206,60042.079613283044,22.077698,z,-1.50150232072728,1.109650007966152
