,diasourceid,ssobjectid,midpointtai,mag,filter,heliocentricx,heliocentricy
9752,4904643971433177843,1511844631361226866,60042.08609269983,21.447796,z,-1.8881834116929896,0.1719051873798378
9753,-8189772007807287719,5113004175103778766,60042.058630938234,22.410358,y,-1.796740496288135,0.5241640763198587
9754,2700118678724735341,3674549688119960696,60042.18201975697,22.078503,y,-1.9327763442670909,-0.15849898952695382
9755,-4648452986888133521,3674549688119960696,60042.16585528801,22.12892,z,-1.932783361789965,-0.15830212775744043
9756,-2084938075780548283,-2846917819913032090,60042.17123549789,22.814003,z,-1.7577824801568251,0.0698195765671076
9757,5909451552867444405,-2040252211139646855,60041.981319738785,22.72352,r,-1.7756725421926685,0.5217761724986324
9758,-7721692461668864869,6562730101494198620,60042.24820325558,21.63393,y,-1.880292520597441,-0.31842376313656473
9759,7602572230045435225,5474650868644754235,60042.11472582162,21.442863,y,-1.8007198872803543,0.1401949002968729
9760,-1581995253622706406,4609324393962889361,60042.27418799613,20.697304,y,-1.8379415321113224,-0.4581436221198327
9761,-8829801674397774219,-8133506043928847006,60042.11786133293,21.50114,y,-1.9327623397868743,-0.05192796805927522
9762,2622131692417104455,-348931897150035965,60042.159975261326,22.208174,z,-1.9744364487588928,0.0560688811061021
9763,-6647626420186921688,-348931897150035965,60042.17615119001,21.76098,y,-1.9744464437105615,0.055860901599379544
9764,8130497290542271670,7432191308287827347,60041.98367946742,21.815022,r,-1.6083004647188401,0.5848464474331772
9765,8451227396342502095,1610144134260973742,60042.33448311316,21.307692,y,-1.0601060059964884,-0.8981519344403658
9766,6575032872374022766,1610144134260973742,60042.317861333046,21.720879,z,-1.0602636602704816,-0.8979759467769312
9767,-7614843457184049624,-7269697591924712680,60042.12104629984,21.706173,y,-1.959365536762922,-0.03351319653758155
9768,-119514172060516860,7953793667422591827,60042.13860713552,21.9143,i,-1.91143129992404,-0.04429962794867124
9769,-2002254622863791781,-3574659378474797721,60041.98464122893,23.25679,r,-1.5441584300661888,0.8824685109772057
9770,2327696448193657588,-2162888554143885309,60042.28096374448,22.549232,i,-1.3084160629590609,-0.5634500874870567
9771,-6353338066694102558,-8133506043928847006,60042.10164332212,21.557238,z,-1.9327953102328577,-0.051790506645321116
9772,-6818968885255372262,6562730101494198620,60042.23328997835,21.502892,y,-1.8803333581607538,-0.31824743015399576
9773,6000069130348967269,-2430427815383000624,60041.991979223814,22.175383,r,-1.9028933577083993,0.4272987855497921
9774,1080279045384966082,958073441486869595,60042.20519858273,21.700424,y,-1.7032333047291097,-0.27692152095673217
9775,6049476538660852050,-7269697591924712680,60042.10483229926,21.920403,z,-1.959368723060127,-0.03331442000183128
9776,-4297980830597019069,4170270268264319260,60042.12911174717,21.820215,i,-1.9343286773199762,0.1318830109384765
9777,-5725862027439762210,5126396665288245429,60042.10300872626,21.044313,z,-1.828629903153175,0.07690711023759983
9778,1468814163365653748,-7079389433248288572,60042.09446729545,21.378798,z,-1.9581227854330838,0.23163836647195318
9779,7655482631280448583,-6861841871161803104,60042.10438159774,22.242542,z,-1.9592359587652242,0.02012680342599237
9780,-4396095703017547739,8500880502260411136,60042.20698970309,21.4017,y,-1.9389026471004456,-0.3810093545179692
9781,5158011832019654276,7878885367737909424,60042.09805421415,21.744946,z,-1.928813567102028,0.2171929428358435
9782,-8859156111862236341,-1486827230183971454,60042.26972499613,21.424696,y,-1.7219292854260249,-0.45765326265405887
9783,-412842253368689196,7750658206556963254,60042.217007533196,21.302902,y,-1.9039442852163488,-0.3584321464503839
9784,6701153169822428904,5126396665288245429,60042.11922565754,20.98376,y,-1.8286562001876487,0.07669452176123656
9785,-8816403428495776040,-2251853075118468498,60042.00947148273,22.519297,i,-1.8548012555067401,0.5933529558236107
9786,2826896064357042126,-4573607744092723276,60042.19464260849,21.056284,y,-1.8683756078331497,-0.5344080181611244
9787,7140914532318884161,6562730101494198620,60042.2630192711,21.594982,y,-1.8802519325318006,-0.3185989432350613
9788,-1194706807136613822,-2098177016269646676,60042.004571197554,22.44839,i,-1.5787887233198672,1.01720258663551
9789,-4461242294922457950,-2594733799861425455,60042.23014311146,21.9058,y,-1.85084628951464,-0.33752342681422365
9790,7294971325130422895,-2594733799861425455,60042.24506209539,21.740768,y,-1.8507858551183223,-0.33769818940915813
9791,-686239870705384854,-632666625873201197,60042.1901722492,21.78765,y,-1.9606727287905925,-0.3250002629550607
9792,2672449742165799355,-8415225676270642163,60042.100298238554,21.436468,z,-1.9174505722516628,0.07572239433305016
9793,5846830044450508851,-7683296958458052923,60042.14355244488,22.585615,z,-1.9693275631138436,0.29132903818619216
9794,63050639839882723,9016028727950018447,60042.23643154499,21.798712,y,-1.8822214057023414,-0.1840016373960999
9795,-5453984920625231382,-2580029546320286143,60042.16310715886,22.193382,z,-1.9782438564144422,-0.0654878329153607
9796,1874319249744842238,-415955746523946063,60042.159975261326,22.236597,z,-1.9809168475705448,0.06103455808240717
9797,4138546730974956650,7459027565469055410,60042.09294626361,22.776623,z,-1.908043370790389,0.4101476031981631
9798,-5984812035428948227,5244006442353837043,60042.27418799613,19.94647,y,-1.8685176501999907,-0.4964206266042673
9799,2125220822368519491,958073441486869595,60042.22057484022,21.575727,y,-1.7031867200006412,-0.27705831412812254
9800,7015222759897854434,6438465805842645051,60042.06177605235,22.746845,i,-1.8902302276813694,0.5084708691366335
9801,4331084551317930722,693215426484053843,60042.40980946712,21.95866,y,-0.6840846928790799,-1.7674373329028954
9802,-5949691597792395689,4959678751306641706,60042.23418721439,21.716507,y,-1.9552317616837271,-0.3311490355994129
9803,7349568281846307261,-6799329750786086036,60042.116517259135,22.290009,y,-1.8416538471137451,0.05512067292838451
9804,-3233866354937680815,-8963216081422676931,60042.20922222689,21.119139,y,-1.9023020950149632,-0.4988277578769202
9805,2979706920164252380,1563585054441786946,60042.07916408261,22.105276,z,-1.766281749315001,0.28344774785957866
9806,1112971869830744241,9016028727950018447,60042.221472262965,21.760622,y,-1.8822307581256907,-0.1837957080568859
9807,-6202354773046264878,279574188146554989,60042.00768876009,22.633354,i,-1.7566637728168024,0.5660133530392638
9808,-2971762289936786132,7613948308534143863,60042.15773685948,22.876154,z,-1.9767333965002443,0.21073257860597125
9809,5804420898609424876,4099470323827675073,60042.16765700512,22.2517,z,-1.958073065077538,-0.02214117939043385
9810,8397097730925504394,5244006442353837043,60042.25935437502,19.949434,y,-1.8685672719670245,-0.4962466933453846
9811,-7692870323044757030,4943504561900653077,60042.00991589787,22.62653,i,-1.76383737263434,0.57880890275254
9812,-1550181098837627282,4943504561900653077,60042.02600807138,22.584494,z,-1.7639262975961472,0.5786226273348665
9813,6207662086189582655,-7079542285751237995,60042.16132189579,20.886988,z,-1.954689090858226,-0.03180287867233151
9814,7233553264000504471,-7782526938519448558,60042.12911174717,22.597246,i,-1.9624011250290523,0.16713376598328178
9815,-6205809869863450234,1009322949048380258,60042.13539330409,22.315527,i,-1.9839907739944933,-0.11813877895128008
9816,6827337130971389791,7836152852824097817,60042.272845158994,20.458597,y,-1.9195856258106652,-0.443417718013294
9817,1229585037935036648,5113004175103778766,60042.041696042725,22.588081,z,-1.7967248437531442,0.5243347342045999
9818,6524599194927416617,7836152852824097817,60042.24225716688,20.30524,y,-1.9196898971190919,-0.44307932428306024
9819,694058821596366820,7836152852824097817,60042.25800833573,20.42184,y,-1.9196362115316739,-0.44325358081360683
9820,3164649744765474966,-9022476743929950775,60042.09024493702,22.490145,z,-1.864696954531607,0.1653722591432098
9821,-4290371344180838007,8170295977093489013,60042.16495673121,22.004227,z,-1.7140195844597719,-0.15685863742819106
9822,-3158317272840257939,1834541264935161688,60042.13726126032,21.82534,i,-1.8775495429429885,-0.19237980279141229
9823,7795933193036828588,304336591666814913,60042.15117677013,21.752117,z,-1.9715220354700604,-0.0838573406208056
9824,-4520584640378545845,-7296320678977882829,60042.37648826745,22.042774,y,-0.8926106117284878,-1.4077690469386022
9825,2697123934934376388,4959678751306641706,60042.218804711134,21.566736,y,-1.955272252506964,-0.33097711998524637
9826,9204929408687065011,4959678751306641706,60042.219221377796,21.660814,y,-1.9552711559552893,-0.33098177671194706
9827,-9105061104739772772,-6799329750786086036,60042.100298238554,22.466177,z,-1.8416733964085206,0.05532393119461594
9828,-6621880889721611693,1949863901195513151,60042.09850413757,21.525126,z,-1.863820330965748,0.21721192315029458
9829,7284083731488092728,-7079389433248288572,60042.11069587461,21.301178,y,-1.958113864285374,0.231449142306088
9830,-6362305627274567884,1834541264935161688,60042.153477195556,21.825562,z,-1.8775330172916778,-0.1925834500248422
9831,7859112766956535192,-7782526938519448558,60042.1453371629,22.672258,z,-1.9624082698073724,0.16695175943337393
9832,8544369845572820671,1949863901195513151,60042.11472582162,21.447899,y,-1.8637956934215543,0.21700710819974942
9833,-7392698003045865739,4959678751306641706,60042.24951634736,21.673664,y,-1.9551913943123613,-0.33132035184071285
9834,6343204888199981134,-5412618661792556653,60041.98873087198,23.535854,r,-1.718392798604251,0.9135113993315598
9835,6213178469330613930,958073441486869595,60042.235533412204,21.374878,y,-1.7031413789710192,-0.2771913878471008
9836,-5027046448081755843,-2693061335303142147,60042.19062105307,20.458193,y,-1.9209195712716176,-0.29853984700401703
9837,-4555681364787292257,-2251853075118468498,60042.025563298266,22.512802,z,-1.8548732772136898,0.5931661634745768
9838,4916286884135916599,8454115836938826599,60042.0338663898,21.49779,z,-1.7558142605144669,0.3918287243515579
9839,767336404783724041,7953793667422591827,60042.154822460696,22.03548,z,-1.9113774990671062,-0.04448966515970239
9840,5229522135358723833,-7590403698994434493,60042.08842893659,22.998846,z,-1.8386216511885611,0.4263601523418291
9841,1907954424358805310,8500880502260411136,60042.19196303956,21.389341,y,-1.9389381703603261,-0.380842082222736
9842,1054164775879683824,-5792586431889814246,60042.01036104086,22.14682,i,-1.7096591342617653,0.6096122208442006
9843,1858862069845543034,-5792586431889814246,60042.02645434206,22.219461,z,-1.7097519705553021,0.6094740242402718
9844,690707368600561380,-595914946300941579,60042.08609269983,22.656342,z,-1.903436553313931,0.19244316339026993
9845,2528648636179802213,-3107958262362119867,60042.00009611442,22.699488,i,-1.415737744669178,1.1551664203035705
9846,4355389736916782274,721981113097781971,60042.11741277716,21.76658,y,-1.872380030807799,0.009543432133807515
9847,-5925122533652189140,3567193557902926391,60042.00768876009,22.344555,i,-1.800113797851894,0.5451721642326591
9848,-723827609491138324,-8963216081422676931,60042.19419550132,20.825817,y,-1.90235555954039,-0.4986649376367134
9849,2166084575818283036,1016590826516996976,60042.025563298266,22.325958,z,-1.822947287643073,0.49224672864760155
9850,5293580337918287223,1563585054441786946,60042.06267613673,21.890017,i,-1.766248619954479,0.2836540727157427
9851,-8333758186308527127,-4573607744092723276,60042.20966958916,21.017893,y,-1.8683113570851109,-0.5345726388990504
9852,668806822026558111,-6578955074297402643,60041.99965110765,22.414316,i,-1.481931007312645,1.1250459749338233
9853,-8451785330422833284,-3518590757328376511,60042.06635610473,21.588638,i,-1.976615399797744,-0.03716367846964789
9854,-7096394321935370872,-5893049349185701278,60042.13951308411,21.177418,i,-1.957078532844881,-0.018799918303170366
9855,5130871174974027540,3491103032027086725,60042.02377794082,22.264061,z,-1.7773768654361835,0.5248894098757909
9856,9005704032240822271,-8129243329100615202,60042.13181335412,21.675125,i,-1.840896077932421,0.10130708281339718
9857,-1911641161983474063,1016590826516996976,60042.00947148273,22.452192,i,-1.822849980428107,0.49241872220693395
9858,1789497214974510729,3491103032027086725,60042.00768876009,22.387272,i,-1.7772927533023628,0.5250732442180269
9859,8395705936641275934,5370888213518458134,60042.06865388253,21.37037,i,-1.9582031088919154,0.03940997073634469
9860,-179597283573014797,-1202295774208408518,60042.16132189579,21.421234,z,-1.911296375252462,0.01261896029194086
9861,-1533499681236691441,-9022476743929950775,60042.07377205162,22.454863,i,-1.8646680483838978,0.16554265359265435
9862,-1257803968581168548,-2768820814131817683,60042.14444249539,21.712229,z,-1.7059421268371446,0.06407920865593952
9863,7945876980154810442,-6961038604327800968,60042.242704968434,20.654303,y,-1.9007260028462825,-0.43708152136561423
